probe,sectag,relatedu,firstnum,dis1num,dis2num,bignum,oddeven,dislist,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,thisRow.t,notes,ins.started,text.started,ins.stopped,cue.started,cuesti.started,cueblank.started,cuesti.stopped,cueblank.stopped,cue.stopped,dis1.started,text_3.started,text_3.stopped,dis1.stopped,firsTar.started,text_5.started,firsTar.stopped,probe.started,text_FLK1.started,text_4.started,text_FLK1.stopped,text_4.stopped,text_FLK2.started,text_FLK2.stopped,probe.stopped,AskColor.started,text_6.started,text_6.stopped,text_7.started,key_resp.started,text_7.stopped,text_8.started,key_resp.stopped,text_8.stopped,AskColor.stopped,key_resp.keys,key_resp.corr,AskRelated.started,text_2.started,text_2.stopped,text_11.started,key_resp_2.started,text_11.stopped,text_10.started,key_resp_2.stopped,text_10.stopped,AskRelated.stopped,key_resp_2.keys,key_resp_2.corr,T1_stimulus,T2_stimulus,T1_response,T2_response,T1_accuracy,T2_accuracy,T1_RT,T2_RT,distractors,ISI,stimulus_duration,trial_number,trial_type,oddeven,relatedu,text_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
圣经,书籍, j,0:09,0.0,0:10,十十,f,员尾,0,10,10,163,,,,,0,0,0,1,,,,,122.28990900004283,,,,,119.34267160005402,119.35620669997297,120.35691850003786,120.35691850003786,121.35705530003179,121.34152910008561,122.28145350003615,122.28990900004283,122.37355390004814,122.3589093000628,122.0919961000327,122.20632820005994,122.27535860007629,,,,,,,,,111.34249670000281,111.35726940003224,112.35714500001632,112.35714500001632,112.35714500001632,114.3567126999842,114.3567126999842,114.3567126999842,115.35704070003703,115.34292930003721,None,0,115.34311030001845,115.35704070003703,116.3568224000046,116.3568224000046,116.3568224000046,118.35719950008206,118.35719950008206,118.35719950008206,119.35620669997297,119.34232990001328,None,0,臭鼬,臭味,None,None,0,0,[],[],巴糖,0.083,0.083,9,AB,f, j,122.28990900004283,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
圣经,书籍, j,0:09,0.0,0:10,十十,f,出亡,0,10,10,163,,,,,0,1,1,4,,,,,122.37355390004814,,,,,,,,,,,122.35908670001663,122.37355390004814,122.45684410003014,122.44197100005113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
圣经,书籍, j,0:09,0.0,0:10,十十,f,巴糖,0,10,10,163,,,,,0,2,2,2,,,,,122.45684410003014,,,,,,,,,,,122.44214699999429,122.45684410003014,122.53997550008353,122.52527700003702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
圣经,书籍, j,0:09,0.0,0:10,十十,f,小借,0,10,10,163,,,,,0,3,3,3,,,,,122.53997550008353,,,,,,,,,,,122.52544350002427,122.53997550008353,122.62378300004639,122.60841350001283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
圣经,书籍, j,0:09,0.0,0:10,十十,f,行第,0,10,10,163,,,,,0,4,4,0,,,,,122.62378300004639,,,,,,,,,,,122.60859770001844,122.62378300004639,122.70669640006963,122.69219430000521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
圣经,书籍, j,0:09,0.0,0:10,十十,f,巴糖,0,10,10,163,,,,,,,,,0,0,0,2,122.95716290001292,,,,,,,,,,,122.94726210006047,122.95716290001292,,123.02496860001702,,,,122.69224820006639,122.70669640006963,122.79291610000655,122.79291610000655,122.89011540007778,122.87339259998407,,122.94158810004592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
圣经,书籍, j,0:09,0.0,0:10,十十,f,出亡,0,10,10,163,,,,,,,,,0,1,1,4,123.04061040002853,,,,,,,,,,,123.02513339999132,123.04061040002853,,123.10817979997955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
圣经,书籍, j,0:09,0.0,0:10,十十,f,员尾,0,10,10,163,,,,,,,,,0,2,2,1,123.12384979997296,,,,,,,,,,,123.10838710004464,123.12384979997296,,123.19145659997594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
圣经,书籍, j,0:09,0.0,0:10,十十,f,小借,0,10,10,163,,,,,,,,,0,3,3,3,123.2071645000251,,,,,,,,,,,123.19161580002401,123.2071645000251,,123.27457360003609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
圣经,书籍, j,0:09,0.0,0:10,十十,f,行第,0,10,10,163,,,,,,,,,0,4,4,0,123.28954959998373,,,,,,,,,,,123.27474750007968,123.28954959998373,,123.3582414999837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
站立,坐下, j,0:09,0.0,0:10,二二,f,出亡,0,11,11,247,,,,,0,0,0,4,,,,,134.30596799997147,,,,,131.34453180001583,131.35605699999724,132.35618740005884,132.35618740005884,133.35609790007584,133.3417265000753,134.28953559999354,134.30596799997147,134.10600360005628,134.37440640002023,134.09130369999912,134.20653640001547,134.27805570000783,,,,,,,,,123.35829830006696,123.37329170003068,124.37321810005233,124.35661780007649,124.35661780007649,126.35656690003816,126.35656690003816,126.35656690003816,127.35659870004747,127.34155580005608,None,0,127.34170109999832,127.35659870004747,128.35677730001044,128.35677730001044,128.35677730001044,130.35633139999118,130.35633139999118,130.35633139999118,131.35605699999724,131.34400520008057,None,0,圣经,书籍,None,None,0,0,[],[],行第,0.083,0.083,10,AB,f, j,134.30596799997147,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
站立,坐下, j,0:09,0.0,0:10,二二,f,行第,0,11,11,247,,,,,0,1,1,0,,,,,134.3897798000835,,,,,,,,,,,134.37456889997702,134.3897798000835,,134.4576209000079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
站立,坐下, j,0:09,0.0,0:10,二二,f,小借,0,11,11,247,,,,,0,2,2,3,,,,,134.47280800004955,,,,,,,,,,,134.45777890004683,134.47280800004955,,134.54097910004202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
站立,坐下, j,0:09,0.0,0:10,二二,f,员尾,0,11,11,247,,,,,0,3,3,1,,,,,134.55626660003327,,,,,,,,,,,134.54113630007487,134.55626660003327,,134.62523230002262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
站立,坐下, j,0:09,0.0,0:10,二二,f,巴糖,0,11,11,247,,,,,0,4,4,2,,,,,134.63927980000153,,,,,,,,,,,134.62540690007154,134.63927980000153,,134.70787390007172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
站立,坐下, j,0:09,0.0,0:10,二二,f,出亡,0,11,11,247,,,,,,,,,0,0,0,4,134.95603600004688,,,,,,,,,,,134.94726749998517,134.95603600004688,135.03952400002163,135.02482599997893,,,,134.70793650008272,134.72295590001158,134.7957104999805,134.80636350007262,134.889629399986,134.8727682000026,134.95603600004688,134.94148919999134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
